tokens	tags	text	ner_tags	lang
['2006', 'වර්ෂයේ', 'සිට', '2015', 'වර්ෂය', 'දක්වා', 'එක්', 'එක්', 'මැතිවරණ', 'කොට්ඨාසයට', 'අයත්', 'ඡන්ද', 'ප්\u200dරදේශවල', 'ඡන්දහිමියන්', 'සංඛ්\u200dයාව', 'පිළිබඳ', 'තුලනාත්මක', 'සටහන', 'අංක', 'X1', 'දරන', 'සටහනෙහි', 'දක්වා', 'ඇත', '.']	['B-MISC', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O']	2006 වර්ෂයේ සිට 2015 වර්ෂය දක්වා එක් එක් මැතිවරණ කොට්ඨාසයට අයත් ඡන්ද ප්‍රදේශවල ඡන්දහිමියන් සංඛ්‍යාව පිළිබඳ තුලනාත්මක සටහන අංක X1 දරන සටහනෙහි දක්වා ඇත.	[7, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0]	si
['5', '.', 'කොළඹ', ',', 'ගම්පහ', ',', 'කළුතර', ',', 'ගාල්ල', 'හා', 'මාතර', 'පරිපාලන', 'දිස්ත්\u200dරික්කවල', 'තෙත්', 'කලාපීය', 'භූමි', 'ඵලදායිතාව', 'වැඩිදියුණු', 'කිරීම', 'උක්ත', 'ප්\u200dරදේශවල', 'භූමි', 'ඵලදායිතාව', 'වැඩි', 'කිරීම', 'සඳහා', 'වාරිමාර්ග', 'දෙපාර්තමේන්තුව', 'ඒකාබද්ධ', 'කළමනාකරණ', 'වැඩසටහන්', 'කළුතර', ',', 'ඉත්තෑපාන', 'ව්\u200dයාපාරයෙන්', 'ආරම්භ', '\u200d', 'කළ', 'අතර', 'ගාල්ල', ',', 'මාතර', 'දිස්ත්\u200dරික්ක', 'තුළ', 'ද', 'ව්\u200dයාප්ත', 'කළේ', 'ය', '.', '\u200d']	['B-MISC', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	5. කොළඹ, ගම්පහ, කළුතර, ගාල්ල හා මාතර පරිපාලන දිස්ත්‍රික්කවල තෙත් කලාපීය භූමි ඵලදායිතාව වැඩිදියුණු කිරීම උක්ත ප්‍රදේශවල භූමි ඵලදායිතාව වැඩි කිරීම සඳහා වාරිමාර්ග දෙපාර්තමේන්තුව ඒකාබද්ධ කළමනාකරණ වැඩසටහන් කළුතර, ඉත්තෑපාන ව්‍යාපාරයෙන් ආරම්භ ‍ කළ අතර ගාල්ල, මාතර දිස්ත්‍රික්ක තුළ ද ව්‍යාප්ත කළේ ය. ‍	[7, 0, 5, 0, 5, 0, 5, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	si
['මූලික', 'ඉලෙක්ට්\u200dරොනික', 'උපාංග', 'පිළිබඳ', 'හැඳින්වීම', 'මුර්ජනය', 'හා', 'විමුර්ජනය', 'පිළිබඳ', 'මූලික', 'න්\u200dයාය', 'ගුවන්විදුලි', 'හා', 'රූපවාහීනී', 'යන්ත්\u200dරවල', 'මූලික', 'ඉලෙක්ට්\u200dරොනික', 'උපාංග', 'කළු-සුදු', 'හා', 'වර්ණ', 'රූපවාහිනී', 'යන්ත්\u200dරවල', 'මූලික', 'ඉලෙක්ට්\u200dරොනික', 'උපාංග', 'හා', 'දෝෂ', 'හඳුනා', 'ගැනීමේ', 'තාක්ෂණික', 'ක්\u200dරම', 'මුද්\u200dරිත', 'පරිපථ', 'පුවරු', 'නිමැවුම', 'පිළිබඳ', 'වැඩමුළුව', '–', 'දින', '03', 'ඉලෙක්ට්\u200dරොනික', 'උපාංග', 'පිළිබඳ', 'දැනුමක්', 'සහිත', 'ඉලෙක්ට්\u200dරොනික', 'උපාංග', 'හඳුනා', 'ගැනීමේ', 'හැකියාවක්', 'සහිත', 'පුද්ගලයන්', 'මෙහි', 'ඉලක්ක', 'කණ්ඩායම', 'විය', '.']	['O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'O', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	මූලික ඉලෙක්ට්‍රොනික උපාංග පිළිබඳ හැඳින්වීම මුර්ජනය හා විමුර්ජනය පිළිබඳ මූලික න්‍යාය ගුවන්විදුලි හා රූපවාහීනී යන්ත්‍රවල මූලික ඉලෙක්ට්‍රොනික උපාංග කළු-සුදු හා වර්ණ රූපවාහිනී යන්ත්‍රවල මූලික ඉලෙක්ට්‍රොනික උපාංග හා දෝෂ හඳුනා ගැනීමේ තාක්ෂණික ක්‍රම මුද්‍රිත පරිපථ පුවරු නිමැවුම පිළිබඳ වැඩමුළුව – දින 03 ඉලෙක්ට්‍රොනික උපාංග පිළිබඳ දැනුමක් සහිත ඉලෙක්ට්‍රොනික උපාංග හඳුනා ගැනීමේ හැකියාවක් සහිත පුද්ගලයන් මෙහි ඉලක්ක කණ්ඩායම විය.	[0, 0, 0, 0, 0, 7, 8, 8, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 8, 8, 8, 0, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	si
['ඒ', 'සඳහා', 'අවශ්\u200dය', 'සියලු', 'උපකරණ', 'දැනට', 'මිලට', 'ගනිමින්', 'පවතින', 'අතර', '2014', 'වර්ෂය', 'තුළ', 'මුළුමනින්ම', 'කඩදාසි', 'භාවිතයන්', 'තොර', 'කාර්යාල', 'කළමනාකරණ', 'ක්\u200dරමවේදයන්', 'ක්\u200dරියාත්මක', 'කිරීමට', 'අපේක්ෂිතය', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	ඒ සඳහා අවශ්‍ය සියලු උපකරණ දැනට මිලට ගනිමින් පවතින අතර 2014 වර්ෂය තුළ මුළුමනින්ම කඩදාසි භාවිතයන් තොර කාර්යාල කළමනාකරණ ක්‍රමවේදයන් ක්‍රියාත්මක කිරීමට අපේක්ෂිතය.	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	si
['1981', 'අංක', '1', 'දරන', 'පාර්ලිමේන්තු', 'මැතිවරණ', 'පනතේ', '127', 'වන', 'වගන්තිය', 'අනුව', ',', 'පූර්වයෙන්', 'පවත්වන', 'ලද', 'මහ', 'මැතිවරණයේ', 'දෙන', 'ලද', 'වලංගු', 'ඡන්ද', 'සංඛ්\u200dයාවෙන්', 'සියයට', 'එකට', 'නොඅඩු', 'ඡන්ද', 'සංඛ්\u200dයාවක්', 'ලැබුවා', 'වූ', 'කවර', 'හෝ', 'පිළිගත්', 'දේශපාලන', 'පක්ෂයක්', 'අදාළ', 'මැතිවරණයේ', 'දී', 'ඒ', 'මැතිවරණ', 'කොට්ඨාසය', 'වෙනුවෙන්', 'නාමයෝජනා', 'පත්\u200dරයක්', 'භාර', 'දී', 'ඇත්නම්', ',', 'එම', 'පිළිගත්', 'දේශපාලන', 'පක්ෂයට', 'රජයේ', 'ප්\u200dරදානයක්', 'වශයෙන්', 'මුදල්', 'ආධාර', 'ලබා', 'ගැනීමට', 'හිමිකම', 'ඇත්තේ', 'ය', '.']	['B-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	1981 අංක 1 දරන පාර්ලිමේන්තු මැතිවරණ පනතේ 127 වන වගන්තිය අනුව, පූර්වයෙන් පවත්වන ලද මහ මැතිවරණයේ දෙන ලද වලංගු ඡන්ද සංඛ්‍යාවෙන් සියයට එකට නොඅඩු ඡන්ද සංඛ්‍යාවක් ලැබුවා වූ කවර හෝ පිළිගත් දේශපාලන පක්ෂයක් අදාළ මැතිවරණයේ දී ඒ මැතිවරණ කොට්ඨාසය වෙනුවෙන් නාමයෝජනා පත්‍රයක් භාර දී ඇත්නම්, එම පිළිගත් දේශපාලන පක්ෂයට රජයේ ප්‍රදානයක් වශයෙන් මුදල් ආධාර ලබා ගැනීමට හිමිකම ඇත්තේ ය.	[7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	si
['මෙම', 'උත්සවය', 'සඳහා', 'බුද්ධශාසන', 'හා', 'ආගමික', 'කටයුතු', 'අමාත්\u200dයාංශයේ', 'නියෝජ්\u200dය', 'අමාත්\u200dය', 'ගරු', 'එම්', '.', 'කේ', '.', 'ඒ', '.', 'ඩී', '.', 'එස්', '.', 'ගුණවර්ධන', 'මැතිතුමන්', ',', 'රත්නපුර', 'දිස්ත්\u200dරික්', 'පාර්ලිමේන්තු', 'මන්ත්\u200dරීවරුන්', ',', 'දිස්ත්\u200dරික්', 'ලේකම්', ',', 'දෙපාර්තමේන්තු', 'අධ්\u200dයක්ෂ', 'ඇතුළු', 'ප්\u200dරධානීහු', 'සහභාගි', 'වූහ', '.']	['O', 'O', 'O', 'B-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'O', 'B-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'O', 'O', 'B-LOC', 'B-MISC', 'I-MISC', 'I-MISC', 'O', 'B-MISC', 'I-MISC', 'O', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O']	මෙම උත්සවය සඳහා බුද්ධශාසන හා ආගමික කටයුතු අමාත්‍යාංශයේ නියෝජ්‍ය අමාත්‍ය ගරු එම්. කේ. ඒ. ඩී. එස්. ගුණවර්ධන මැතිතුමන්, රත්නපුර දිස්ත්‍රික් පාර්ලිමේන්තු මන්ත්‍රීවරුන්, දිස්ත්‍රික් ලේකම්, දෙපාර්තමේන්තු අධ්‍යක්ෂ ඇතුළු ප්‍රධානීහු සහභාගි වූහ.	[0, 0, 0, 7, 8, 8, 8, 8, 8, 8, 0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 5, 7, 8, 8, 0, 7, 8, 0, 7, 8, 0, 0, 0, 0, 0]	si
['14', '(', 'i', ')', '4', 'වන', 'අරමුණ', ':', 'ආණ්ඩුව', 'විසින්', 'අනුමත', 'කළ', 'මානව', 'සම්පත්', 'සංවර්ධන', 'සැලසුමක්', 'වන', '“', 'උපාධිධාරීන්', 'රාජ්\u200dය', 'සේවයට', 'බඳවා', 'ගැනීම්', 'සැලසුම', 'හා', 'එය', 'ක්\u200dරියාත්මක', 'කිරීම', '”', 'පිළිබඳ', 'සොයා', 'බැලීම්', 'සිදු', 'කළ', 'ව්\u200dයාපෘතියක්', 'වන', 'උපාධිධාරීන්', 'රාජ්\u200dය', 'සේවයට', 'බඳවා', 'ගැනීමේ', 'ඵලදායිතාව', 'සෙවීම', 'සම්බන්ධ', 'සමීක්ෂණය', 'පනත්', '14.1', '(', 'I', ')', 'සහ', '4', 'වන', 'ඡේදයේ', 'අරමුණ', 'ද', 'ආවරණය', 'කළ', 'පොදු', 'වැඩසටහනක්', 'ලෙස', 'සාර්ථකව', 'ක්\u200dරියාත්මක', 'කරන', 'ලදි', '.']	['B-MISC', 'O', 'B-MISC', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'B-MISC', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	14 ( i ) 4 වන අරමුණ : ආණ්ඩුව විසින් අනුමත කළ මානව සම්පත් සංවර්ධන සැලසුමක් වන “ උපාධිධාරීන් රාජ්‍ය සේවයට බඳවා ගැනීම් සැලසුම හා එය ක්‍රියාත්මක කිරීම ” පිළිබඳ සොයා බැලීම් සිදු කළ ව්‍යාපෘතියක් වන උපාධිධාරීන් රාජ්‍ය සේවයට බඳවා ගැනීමේ ඵලදායිතාව සෙවීම සම්බන්ධ සමීක්ෂණය පනත් 14.1 ( I ) සහ 4 වන ඡේදයේ අරමුණ ද ආවරණය කළ පොදු වැඩසටහනක් ලෙස සාර්ථකව ක්‍රියාත්මක කරන ලදි.	[7, 0, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 7, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	si
['2.2', 'භූගත', 'ජල', 'අධ්\u200dයයනය', '-', 'අම්පාර', 'නියමු', 'කලාපය', 'ව්\u200dයාපෘතියේ', 'අදියර', '1', 'යටතේ', 'හඳුනාගත්', 'තොරතුරු', ',', 'දිස්ත්\u200dරික්', 'ලේකම්', 'හා', 'අනෙකුත්', 'වගකිව', 'යුතු', 'නිලධාරීන්', 'කළ', 'ඉල්ලීම්වලට', 'අනුව', 'නියමු', 'කලාපය', 'දෙහිඅත්තකණ්ඩිය', ',', 'පදියතලාව', ',', 'මහඔය', ',', 'අක්කරයිපත්තුව', ',', 'අලයාදිවම්බු', ',', 'තිරුක්කෝවිල්', ',', 'පොතුවිල්', 'හා', 'ලාහුගල', 'ප්\u200dරාදේශීය', 'ලේකම්', 'කොට්ඨාස', 'දක්වා', 'ව්\u200dයාප්ත', 'කළේ', 'ය', '.']	['B-MISC', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	2.2 භූගත ජල අධ්‍යයනය- අම්පාර නියමු කලාපය ව්‍යාපෘතියේ අදියර 1 යටතේ හඳුනාගත් තොරතුරු , දිස්ත්‍රික් ලේකම් හා අනෙකුත් වගකිව යුතු නිලධාරීන් කළ ඉල්ලීම්වලට අනුව නියමු කලාපය දෙහිඅත්තකණ්ඩිය, පදියතලාව, මහඔය, අක්කරයිපත්තුව, අලයාදිවම්බු , තිරුක්කෝවිල්, පොතුවිල් හා ලාහුගල ප්‍රාදේශීය ලේකම් කොට්ඨාස දක්වා ව්‍යාප්ත කළේ ය.	[7, 0, 0, 0, 0, 5, 0, 0, 0, 0, 7, 0, 0, 0, 0, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 5, 0, 5, 0, 5, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0]	si
['එහි', 'සාමාජිකයෙකු', 'කිරි', 'අලෙවියෙන්', 'මසකට', 'රු', '.', '15,000ක්', 'පමණ', 'අමතර', 'ආදායමක්', 'ලබා', 'ගනී', '.']	['O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O']	එහි සාමාජිකයෙකු කිරි අලෙවියෙන් මසකට රු . 15,000ක් පමණ අමතර ආදායමක් ලබා ගනී.	[0, 0, 0, 0, 0, 7, 8, 8, 0, 0, 0, 0, 0, 0]	si
['ආ', ')', '2006', 'අංක', '10', 'දරන', 'බදු', 'පනත114', 'වගන්තිය']	['O', 'O', 'B-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'I-MISC']	ආ ) 2006 අංක 10 දරන බදු පනත114 වගන්තිය	[0, 0, 7, 8, 8, 8, 8, 8, 8]	si
['එසේම', ',', 'බෙදුම්', 'ඇළවල්', '1,556කින්', 'හා', 'කෙත්', 'ඇළවල්', '491කින්', 'සමන්විත', 'මිණිපේ', 'ව්\u200dයාපාරයේ', 'මුළු', 'වගා', 'වපසරිය', 'අක්කර', '18,595ක්', 'වේ', '.']	['O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'B-MISC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'O']	එසේම, බෙදුම් ඇළවල් 1,556කින් හා කෙත් ඇළවල් 491කින් සමන්විත මිණිපේ ව්‍යාපාරයේ මුළු වගා වපසරිය අක්කර 18,595ක් වේ.	[0, 0, 0, 0, 7, 0, 0, 0, 7, 0, 5, 0, 0, 0, 0, 7, 8, 0, 0]	si
['ප්\u200dරතිලාබීන්', 'සදහා', 'මුදල්', 'ලබාදීමේදී', 'මාස', '04', 'කට', 'වරක්', 'එක්', 'ප්\u200dරතිලාභියෙකු', 'සදහා', 'රු', '.1000', '/', '-', 'බැගින්', 'ප්\u200dරාදේශීය', 'ලේකම්', 'කාර්යාල', 'වෙත', 'මුදල්', 'ලබාදීම', 'සිදුකරනු', 'ලබන', 'අතර', ',', 'ප්\u200dරාදේශීය', 'ලේකම්', 'කාර්යාලය', 'මගින්', 'ප්\u200dරතිලභියා', 'වෙත', 'මුදල්', 'ලබාදීම', 'සිදුකරනු', 'ලැබේ', '.']	['O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'I-MISC', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	ප්‍රතිලාබීන් සදහා මුදල් ලබාදීමේදී මාස 04 කට වරක් එක් ප්‍රතිලාභියෙකු සදහා රු .1000/- බැගින් ප්‍රාදේශීය ලේකම් කාර්යාල වෙත මුදල් ලබාදීම සිදුකරනු ලබන අතර, ප්‍රාදේශීය ලේකම් කාර්යාලය මගින් ප්‍රතිලභියා වෙත මුදල් ලබාදීම සිදුකරනු ලැබේ.	[0, 0, 0, 0, 7, 8, 0, 0, 0, 0, 0, 7, 8, 8, 0, 0, 3, 4, 4, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0]	si
